AppName,word,count,total_tokens,tf,df_platforms,idf,tfidf
Amazon shopping,amazon,147,778915,0.000188724058465943,3,1.2231435513142097,0.00023083661509046407
Amazon shopping,amazon',642,778915,0.0008242234390145266,4,1.0,0.0008242234390145266
Amazon shopping,amazone,44,778915,5.6488833826540764e-05,3,1.2231435513142097,6.909395281619333e-05
Amazon shopping,amazonsmile,66,778915,8.473325073981115e-05,1,1.916290731874155,0.00016237354307426898
Amazon shopping,amd,69,778915,8.85847621370753e-05,4,1.0,8.85847621370753e-05
Amazon shopping,amen,12,778915,1.5406045589056572e-05,4,1.0,1.5406045589056572e-05
Amazon shopping,amend,7,778915,8.986859926949667e-06,4,1.0,8.986859926949667e-06
Amazon shopping,america,124,778915,0.00015919580442025125,4,1.0,0.00015919580442025125
Amazon shopping,american,220,778915,0.00028244416913270385,4,1.0,0.00028244416913270385
Amazon shopping,among,42,778915,5.3921159561698e-05,4,1.0,5.3921159561698e-05
Amazon shopping,amongst,15,778915,1.9257556986320715e-05,4,1.0,1.9257556986320715e-05
Amazon shopping,amount,670,778915,0.0008601708787223253,4,1.0,0.0008601708787223253
Amazon shopping,amozon,58,778915,7.44625536804401e-05,3,1.2231435513142097,9.107839234861848e-05
Amazon shopping,amz,35,778915,4.4934299634748335e-05,2,1.5108256237659907,6.788789127415658e-05
Amazon shopping,amzon,39,778915,5.006964816443386e-05,1,1.916290731874155,9.594800272570441e-05
Amazon shopping,ang,4,778915,5.135348529685524e-06,4,1.0,5.135348529685524e-06
Amazon shopping,angle,4,778915,5.135348529685524e-06,4,1.0,5.135348529685524e-06
Amazon shopping,angry,94,778915,0.00012068069044760981,4,1.0,0.00012068069044760981
Amazon shopping,animal,30,778915,3.851511397264143e-05,4,1.0,3.851511397264143e-05
Amazon shopping,animation,39,778915,5.006964816443386e-05,3,1.2231435513142097,6.124236726889864e-05
Amazon shopping,anime,23,778915,2.9528254045691763e-05,4,1.0,2.9528254045691763e-05
Amazon shopping,annoy,38,778915,4.878581103201248e-05,4,1.0,4.878581103201248e-05
Amazon shopping,annoyance,31,778915,3.979895110506281e-05,4,1.0,3.979895110506281e-05
Amazon shopping,annoyed,118,778915,0.00015149278162572297,4,1.0,0.00015149278162572297
Amazon shopping,annoying,1932,778915,0.0024803733398381083,4,1.0,0.0024803733398381083
Amazon shopping,annoyingly,21,778915,2.6960579780849e-05,4,1.0,2.6960579780849e-05
Amazon shopping,annual,54,778915,6.932720515075457e-05,3,1.2231435513142097,8.479712391078273e-05
Amazon shopping,another,1719,778915,0.002206916030632354,4,1.0,0.002206916030632354
Amazon shopping,anoying,11,778915,1.4122208456635191e-05,4,1.0,1.4122208456635191e-05
Amazon shopping,ans,23,778915,2.9528254045691763e-05,4,1.0,2.9528254045691763e-05
Amazon shopping,answer,519,778915,0.0006663114717266967,4,1.0,0.0006663114717266967
Amazon shopping,answered,70,778915,8.986859926949667e-05,4,1.0,8.986859926949667e-05
Amazon shopping,answering,45,778915,5.7772670958962145e-05,4,1.0,5.7772670958962145e-05
Amazon shopping,ant,7,778915,8.986859926949667e-06,4,1.0,8.986859926949667e-06
Amazon shopping,anti,63,778915,8.088173934254701e-05,4,1.0,8.088173934254701e-05
Amazon shopping,antique,5,778915,6.419185662106905e-06,3,1.2231435513142097,7.851585547294696e-06
Amazon shopping,anxiety,24,778915,3.0812091178113144e-05,4,1.0,3.0812091178113144e-05
Amazon shopping,anybody,104,778915,0.00013351906177182363,4,1.0,0.00013351906177182363
Amazon shopping,anyhow,11,778915,1.4122208456635191e-05,4,1.0,1.4122208456635191e-05
Amazon shopping,anymore,2049,778915,0.0026305822843314098,4,1.0,0.0026305822843314098
Amazon shopping,anytime,181,778915,0.00023237452096826997,4,1.0,0.00023237452096826997
Amazon shopping,anyway,362,778915,0.00046474904193653994,4,1.0,0.00046474904193653994
Amazon shopping,anywhere,451,778915,0.0005790105467220429,4,1.0,0.0005790105467220429
Amazon shopping,apart,122,778915,0.0001566281301554085,4,1.0,0.0001566281301554085
Amazon shopping,apartment,147,778915,0.000188724058465943,4,1.0,0.000188724058465943
Amazon shopping,apk,30,778915,3.851511397264143e-05,4,1.0,3.851511397264143e-05
Amazon shopping,aplication,3,778915,3.851511397264143e-06,4,1.0,3.851511397264143e-06
Amazon shopping,apologie,17,778915,2.1825231251163477e-05,4,1.0,2.1825231251163477e-05
Amazon shopping,apologize,37,778915,4.75019738995911e-05,4,1.0,4.75019738995911e-05
Amazon shopping,apology,24,778915,3.0812091178113144e-05,4,1.0,3.0812091178113144e-05
Amazon shopping,app',71,778915,9.115243640191806e-05,4,1.0,9.115243640191806e-05
Amazon shopping,appalling,44,778915,5.6488833826540764e-05,4,1.0,5.6488833826540764e-05
Amazon shopping,apparel,9,778915,1.1554534191792429e-05,4,1.0,1.1554534191792429e-05
Amazon shopping,apparent,34,778915,4.3650462502326954e-05,4,1.0,4.3650462502326954e-05
Amazon shopping,apparently,323,778915,0.00041467939377210606,4,1.0,0.00041467939377210606
Amazon shopping,appeal,35,778915,4.4934299634748335e-05,4,1.0,4.4934299634748335e-05
Amazon shopping,appealing,15,778915,1.9257556986320715e-05,4,1.0,1.9257556986320715e-05
Amazon shopping,appear,397,778915,0.0005096833415712882,4,1.0,0.0005096833415712882
Amazon shopping,appearance,17,778915,2.1825231251163477e-05,4,1.0,2.1825231251163477e-05
Amazon shopping,appeared,45,778915,5.7772670958962145e-05,4,1.0,5.7772670958962145e-05
Amazon shopping,appearing,43,778915,5.5204996694119383e-05,4,1.0,5.5204996694119383e-05
Amazon shopping,apple,90,778915,0.00011554534191792429,4,1.0,0.00011554534191792429
Amazon shopping,appliance,21,778915,2.6960579780849e-05,4,1.0,2.6960579780849e-05
Amazon shopping,applicable,6,778915,7.703022794528286e-06,4,1.0,7.703022794528286e-06
Amazon shopping,application,719,778915,0.000923078898210973,4,1.0,0.000923078898210973
Amazon shopping,applie,8,778915,1.0270697059371048e-05,4,1.0,1.0270697059371048e-05
Amazon shopping,applied,76,778915,9.757162206402496e-05,4,1.0,9.757162206402496e-05
Amazon shopping,apply,125,778915,0.00016047964155267263,4,1.0,0.00016047964155267263
Amazon shopping,applying,30,778915,3.851511397264143e-05,4,1.0,3.851511397264143e-05
Amazon shopping,appointment,13,778915,1.6689882721477953e-05,4,1.0,1.6689882721477953e-05
Amazon shopping,appreciate,296,778915,0.0003800157911967288,4,1.0,0.0003800157911967288
Amazon shopping,appreciated,67,778915,8.601708787223253e-05,4,1.0,8.601708787223253e-05
Amazon shopping,appreciation,9,778915,1.1554534191792429e-05,4,1.0,1.1554534191792429e-05
Amazon shopping,approach,16,778915,2.0541394118742096e-05,4,1.0,2.0541394118742096e-05
Amazon shopping,approachable,2,778915,2.567674264842762e-06,4,1.0,2.567674264842762e-06
Amazon shopping,appropriate,30,778915,3.851511397264143e-05,4,1.0,3.851511397264143e-05
Amazon shopping,appropriately,8,778915,1.0270697059371048e-05,3,1.2231435513142097,1.2562536875671515e-05
Amazon shopping,approval,30,778915,3.851511397264143e-05,4,1.0,3.851511397264143e-05
Amazon shopping,approve,87,778915,0.00011169383052066015,4,1.0,0.00011169383052066015
Amazon shopping,approved,75,778915,9.628778493160358e-05,4,1.0,9.628778493160358e-05
Amazon shopping,approx,14,778915,1.7973719853899334e-05,4,1.0,1.7973719853899334e-05
Amazon shopping,approximately,17,778915,2.1825231251163477e-05,4,1.0,2.1825231251163477e-05
Amazon shopping,appstore,13,778915,1.6689882721477953e-05,3,1.2231435513142097,2.0414122422966212e-05
Amazon shopping,april,132,778915,0.0001694665014796223,4,1.0,0.0001694665014796223
Amazon shopping,aps,7,778915,8.986859926949667e-06,4,1.0,8.986859926949667e-06
Amazon shopping,apt,32,778915,4.108278823748419e-05,3,1.2231435513142097,5.025014750268606e-05
Amazon shopping,arabia,36,778915,4.6218136767169716e-05,3,1.2231435513142097,5.653141594052182e-05
Amazon shopping,arabic,20,778915,2.567674264842762e-05,3,1.2231435513142097,3.1406342189178784e-05
Amazon shopping,aramex,4,778915,5.135348529685524e-06,3,1.2231435513142097,6.281268437835757e-06
Amazon shopping,archive,37,778915,4.75019738995911e-05,4,1.0,4.75019738995911e-05
Amazon shopping,area,342,778915,0.0004390722992881123,4,1.0,0.0004390722992881123
Amazon shopping,aren't,421,778915,0.0005404954327494014,4,1.0,0.0005404954327494014
Amazon shopping,arent,39,778915,5.006964816443386e-05,4,1.0,5.006964816443386e-05
Amazon shopping,argue,32,778915,4.108278823748419e-05,4,1.0,4.108278823748419e-05
Amazon shopping,arise,26,778915,3.3379765442955906e-05,4,1.0,3.3379765442955906e-05
Amazon shopping,arive,13,778915,1.6689882721477953e-05,4,1.0,1.6689882721477953e-05
Amazon shopping,arm,21,778915,2.6960579780849e-05,4,1.0,2.6960579780849e-05
Amazon shopping,army,13,778915,1.6689882721477953e-05,4,1.0,1.6689882721477953e-05
Amazon shopping,around,1116,778915,0.0014327622397822613,4,1.0,0.0014327622397822613
Amazon shopping,arrange,20,778915,2.567674264842762e-05,4,1.0,2.567674264842762e-05
Amazon shopping,arranged,10,778915,1.283837132421381e-05,4,1.0,1.283837132421381e-05
Amazon shopping,arrangement,10,778915,1.283837132421381e-05,4,1.0,1.283837132421381e-05
Amazon shopping,array,21,778915,2.6960579780849e-05,4,1.0,2.6960579780849e-05
Amazon shopping,arrival,144,778915,0.00018487254706867887,4,1.0,0.00018487254706867887
Amazon shopping,arrive,1271,778915,0.0016317569953075753,4,1.0,0.0016317569953075753
Amazon shopping,arrived,576,778915,0.0007394901882747155,4,1.0,0.0007394901882747155
Amazon shopping,arriving,214,778915,0.0002747411463381755,4,1.0,0.0002747411463381755
Amazon shopping,arrogant,18,778915,2.3109068383584858e-05,4,1.0,2.3109068383584858e-05
Amazon shopping,arrow,28,778915,3.594743970779867e-05,4,1.0,3.594743970779867e-05
Amazon shopping,art,32,778915,4.108278823748419e-05,4,1.0,4.108278823748419e-05
Amazon shopping,article,50,778915,6.419185662106905e-05,4,1.0,6.419185662106905e-05
Amazon shopping,artificial,8,778915,1.0270697059371048e-05,4,1.0,1.0270697059371048e-05
Amazon shopping,artist,47,778915,6.034034522380491e-05,4,1.0,6.034034522380491e-05
Amazon shopping,asap,378,778915,0.00048529043605528204,4,1.0,0.00048529043605528204
Amazon shopping,ashamed,32,778915,4.108278823748419e-05,4,1.0,4.108278823748419e-05
Amazon shopping,asia,18,778915,2.3109068383584858e-05,4,1.0,2.3109068383584858e-05
Amazon shopping,asian,20,778915,2.567674264842762e-05,4,1.0,2.567674264842762e-05
Amazon shopping,aside,50,778915,6.419185662106905e-05,4,1.0,6.419185662106905e-05
Amazon shopping,ask,1088,778915,0.0013968148000744625,4,1.0,0.0013968148000744625
Amazon shopping,asked,672,778915,0.000862738552987168,4,1.0,0.000862738552987168
Amazon shopping,asking,488,778915,0.000626512520621634,4,1.0,0.000626512520621634
Amazon shopping,aspect,58,778915,7.44625536804401e-05,4,1.0,7.44625536804401e-05
Amazon shopping,ass,55,778915,7.061104228317596e-05,4,1.0,7.061104228317596e-05
Amazon shopping,asset,6,778915,7.703022794528286e-06,4,1.0,7.703022794528286e-06
Amazon shopping,assigned,8,778915,1.0270697059371048e-05,4,1.0,1.0270697059371048e-05
Amazon shopping,assist,50,778915,6.419185662106905e-05,4,1.0,6.419185662106905e-05
Amazon shopping,assistance,86,778915,0.00011040999338823877,4,1.0,0.00011040999338823877
Amazon shopping,assistant,98,778915,0.00012581603897729535,4,1.0,0.00012581603897729535
Amazon shopping,assisting,7,778915,8.986859926949667e-06,4,1.0,8.986859926949667e-06
Amazon shopping,associate,85,778915,0.00010912615625581739,4,1.0,0.00010912615625581739
Amazon shopping,associated,44,778915,5.6488833826540764e-05,4,1.0,5.6488833826540764e-05
Amazon shopping,assortment,9,778915,1.1554534191792429e-05,4,1.0,1.1554534191792429e-05
Amazon shopping,assume,61,778915,7.831406507770425e-05,4,1.0,7.831406507770425e-05
Amazon shopping,assumed,17,778915,2.1825231251163477e-05,4,1.0,2.1825231251163477e-05
Amazon shopping,assuming,32,778915,4.108278823748419e-05,4,1.0,4.108278823748419e-05
Amazon shopping,assurance,16,778915,2.0541394118742096e-05,4,1.0,2.0541394118742096e-05
Amazon shopping,assure,22,778915,2.8244416913270382e-05,4,1.0,2.8244416913270382e-05
Amazon shopping,assured,25,778915,3.2095928310534525e-05,4,1.0,3.2095928310534525e-05
Amazon shopping,asu,4,778915,5.135348529685524e-06,3,1.2231435513142097,6.281268437835757e-06
Amazon shopping,aswell,35,778915,4.4934299634748335e-05,4,1.0,4.4934299634748335e-05
Amazon shopping,ate,10,778915,1.283837132421381e-05,4,1.0,1.283837132421381e-05
Amazon shopping,atleast,69,778915,8.85847621370753e-05,4,1.0,8.85847621370753e-05
Amazon shopping,atm,24,778915,3.0812091178113144e-05,4,1.0,3.0812091178113144e-05
Amazon shopping,atrociou,41,778915,5.263732242927662e-05,4,1.0,5.263732242927662e-05
Amazon shopping,attach,34,778915,4.3650462502326954e-05,4,1.0,4.3650462502326954e-05
Amazon shopping,attached,45,778915,5.7772670958962145e-05,4,1.0,5.7772670958962145e-05
Amazon shopping,attachment,18,778915,2.3109068383584858e-05,4,1.0,2.3109068383584858e-05
Amazon shopping,attack,24,778915,3.0812091178113144e-05,4,1.0,3.0812091178113144e-05
Amazon shopping,attemp,1,778915,1.283837132421381e-06,2,1.5108256237659907,1.939654036404474e-06
Amazon shopping,attempt,326,778915,0.0004185309051693702,4,1.0,0.0004185309051693702
Amazon shopping,attempted,108,778915,0.00013865441030150915,4,1.0,0.00013865441030150915
Amazon shopping,attempting,67,778915,8.601708787223253e-05,4,1.0,8.601708787223253e-05
Amazon shopping,attend,7,778915,8.986859926949667e-06,4,1.0,8.986859926949667e-06
Amazon shopping,attention,155,778915,0.00019899475552531405,4,1.0,0.00019899475552531405
Amazon shopping,attentive,5,778915,6.419185662106905e-06,4,1.0,6.419185662106905e-06
Amazon shopping,attitude,54,778915,6.932720515075457e-05,4,1.0,6.932720515075457e-05
Amazon shopping,attorney,13,778915,1.6689882721477953e-05,2,1.5108256237659907,2.521550247325816e-05
Amazon shopping,attract,5,778915,6.419185662106905e-06,4,1.0,6.419185662106905e-06
Amazon shopping,attractive,10,778915,1.283837132421381e-05,4,1.0,1.283837132421381e-05
Amazon shopping,auction,5,778915,6.419185662106905e-06,2,1.5108256237659907,9.698270182022369e-06
Amazon shopping,audacity,8,778915,1.0270697059371048e-05,4,1.0,1.0270697059371048e-05
Amazon shopping,audible,93,778915,0.00011939685331518844,2,1.5108256237659907,0.00018038782538561606
Amazon shopping,audience,3,778915,3.851511397264143e-06,4,1.0,3.851511397264143e-06
Amazon shopping,audio,40,778915,5.135348529685524e-05,4,1.0,5.135348529685524e-05
Amazon shopping,aug,32,778915,4.108278823748419e-05,4,1.0,4.108278823748419e-05
Amazon shopping,august,59,778915,7.574639081286149e-05,4,1.0,7.574639081286149e-05
Amazon shopping,aus,8,778915,1.0270697059371048e-05,3,1.2231435513142097,1.2562536875671515e-05
Amazon shopping,australia,83,778915,0.00010655848199097463,4,1.0,0.00010655848199097463
Amazon shopping,australian,29,778915,3.723127684022005e-05,4,1.0,3.723127684022005e-05
Amazon shopping,authentic,13,778915,1.6689882721477953e-05,4,1.0,1.6689882721477953e-05
Amazon shopping,authenticate,18,778915,2.3109068383584858e-05,4,1.0,2.3109068383584858e-05
Amazon shopping,authenticated,15,778915,1.9257556986320715e-05,3,1.2231435513142097,2.3554756641884088e-05
Amazon shopping,authentication,79,778915,0.0001014231334612891,4,1.0,0.0001014231334612891
Amazon shopping,authenticator,7,778915,8.986859926949667e-06,2,1.5108256237659907,1.3577578254831316e-05
Amazon shopping,authenticity,7,778915,8.986859926949667e-06,4,1.0,8.986859926949667e-06
Amazon shopping,author,30,778915,3.851511397264143e-05,3,1.2231435513142097,4.7109513283768176e-05
Amazon shopping,authority,16,778915,2.0541394118742096e-05,4,1.0,2.0541394118742096e-05
Amazon shopping,authorization,33,778915,4.236662536990557e-05,4,1.0,4.236662536990557e-05
Amazon shopping,authorize,26,778915,3.3379765442955906e-05,4,1.0,3.3379765442955906e-05
Amazon shopping,authorized,36,778915,4.6218136767169716e-05,3,1.2231435513142097,5.653141594052182e-05
Amazon shopping,auto,283,778915,0.0003633259084752508,4,1.0,0.0003633259084752508
Amazon shopping,automated,117,778915,0.00015020894449330158,4,1.0,0.00015020894449330158
Amazon shopping,automatic,64,778915,8.216557647496838e-05,4,1.0,8.216557647496838e-05
Amazon shopping,automatically,405,778915,0.0005199540386306593,4,1.0,0.0005199540386306593
Amazon shopping,automotive,12,778915,1.5406045589056572e-05,3,1.2231435513142097,1.884380531350727e-05
Amazon shopping,autoplay,40,778915,5.135348529685524e-05,2,1.5108256237659907,7.758616145617895e-05
Amazon shopping,avail,93,778915,0.00011939685331518844,4,1.0,0.00011939685331518844
Amazon shopping,availability,110,778915,0.00014122208456635192,4,1.0,0.00014122208456635192
Amazon shopping,available,1099,778915,0.0014109370085310978,4,1.0,0.0014109370085310978
Amazon shopping,avenue,5,778915,6.419185662106905e-06,4,1.0,6.419185662106905e-06
Amazon shopping,average,73,778915,9.372011066676082e-05,4,1.0,9.372011066676082e-05
Amazon shopping,avid,25,778915,3.2095928310534525e-05,4,1.0,3.2095928310534525e-05
Amazon shopping,avoid,259,778915,0.0003325138172971377,4,1.0,0.0003325138172971377
Amazon shopping,avoided,10,778915,1.283837132421381e-05,4,1.0,1.283837132421381e-05
Amazon shopping,avoiding,24,778915,3.0812091178113144e-05,4,1.0,3.0812091178113144e-05
Amazon shopping,await,4,778915,5.135348529685524e-06,4,1.0,5.135348529685524e-06
Amazon shopping,awaiting,15,778915,1.9257556986320715e-05,4,1.0,1.9257556986320715e-05
Amazon shopping,award,13,778915,1.6689882721477953e-05,4,1.0,1.6689882721477953e-05
Amazon shopping,aware,128,778915,0.00016433115294993677,4,1.0,0.00016433115294993677
Amazon shopping,away,1186,778915,0.0015226308390517578,4,1.0,0.0015226308390517578
Amazon shopping,aweful,18,778915,2.3109068383584858e-05,4,1.0,2.3109068383584858e-05
Amazon shopping,awful,808,778915,0.001037340402996476,4,1.0,0.001037340402996476
Amazon shopping,awhile,96,778915,0.00012324836471245258,4,1.0,0.00012324836471245258
Amazon shopping,awkward,48,778915,6.162418235622629e-05,4,1.0,6.162418235622629e-05
Amazon shopping,awsome,40,778915,5.135348529685524e-05,4,1.0,5.135348529685524e-05
Amazon shopping,babie,11,778915,1.4122208456635191e-05,4,1.0,1.4122208456635191e-05
Amazon shopping,baby,145,778915,0.00018615638420110025,4,1.0,0.00018615638420110025
Amazon shopping,back,25,778915,3.2095928310534525e-05,4,1.0,3.2095928310534525e-05
Amazon shopping,backed,25,778915,3.2095928310534525e-05,4,1.0,3.2095928310534525e-05
Amazon shopping,background,197,778915,0.00025291591508701207,4,1.0,0.00025291591508701207
Amazon shopping,backing,15,778915,1.9257556986320715e-05,3,1.2231435513142097,2.3554756641884088e-05
Amazon shopping,backpack,24,778915,3.0812091178113144e-05,4,1.0,3.0812091178113144e-05
Amazon shopping,backup,20,778915,2.567674264842762e-05,4,1.0,2.567674264842762e-05
Amazon shopping,backward,83,778915,0.00010655848199097463,4,1.0,0.00010655848199097463
Amazon shopping,badge,10,778915,1.283837132421381e-05,4,1.0,1.283837132421381e-05
Amazon shopping,badly,115,778915,0.0001476412702284588,4,1.0,0.0001476412702284588
Amazon shopping,bag,185,778915,0.0002375098694979555,4,1.0,0.0002375098694979555
Amazon shopping,bait,68,778915,8.730092500465391e-05,4,1.0,8.730092500465391e-05
